order_id,customer_id,product_id,order_date_id,ship_date_id,due_date_id,location_id,quantity,sales_amount,unit_price,unit_cost,days_to_ship,days_to_due
SO72050,16698,176,20131130,20131207,20131212,1,1,1120.00,1120.00,713.00,7,12
SO72050,16698,177,20131130,20131207,20131212,1,1,1120.00,1120.00,713.00,7,12
SO72058,17440,329,20131130,20131207,20131212,1,1,21.00,21.00,8.00,7,12
SO72064,794,3,20131201,20131208,20131213,1,1,35.00,35.00,13.00,7,12
SO72064,794,4,20131201,20131208,20131213,1,1,35.00,35.00,13.00,7,12
SO72064,794,5,20131201,20131208,20131213,1,1,35.00,35.00,13.00,7,12
SO72064,794,26,20131201,20131208,20131213,1,1,50.00,50.00,38.00,7,12
SO72064,794,27,20131201,20131208,20131213,1,1,50.00,50.00,38.00,7,12
SO72064,794,28,20131201,20131208,20131213,1,1,50.00,50.00,38.00,7,12
SO72068,17888,145,20131201,20131208,20131213,1,1,2320.00,2320.00,1266.00,7,12
SO72068,17888,146,20131201,20131208,20131213,1,1,2320.00,2320.00,1266.00,7,12
SO72069,10520,147,20131201,20131208,20131213,1,1,2320.00,2320.00,1266.00,7,12
SO72069,10520,148,20131201,20131208,20131213,1,1,2320.00,2320.00,1266.00,7,12
SO72071,4051,147,20131201,20131208,20131213,1,1,2320.00,2320.00,1266.00,7,12
SO72071,4051,148,20131201,20131208,20131213,1,1,2320.00,2320.00,1266.00,7,12
SO72071,4051,268,20131201,20131208,20131213,1,1,5.00,5.00,2.00,7,12
SO72074,8367,3,20131201,20131208,20131213,1,1,35.00,35.00,13.00,7,12
SO72074,8367,4,20131201,20131208,20131213,1,1,35.00,35.00,13.00,7,12
SO72074,8367,5,20131201,20131208,20131213,1,1,35.00,35.00,13.00,7,12
SO72078,16750,329,20131201,20131208,20131213,1,1,21.00,21.00,8.00,7,12
SO72078,16750,3,20131201,20131208,20131213,1,1,35.00,35.00,13.00,7,12
SO72078,16750,4,20131201,20131208,20131213,1,1,35.00,35.00,13.00,7,12
SO72078,16750,5,20131201,20131208,20131213,1,1,35.00,35.00,13.00,7,12
SO72079,15470,319,20131201,20131208,20131213,1,1,5.00,5.00,2.00,7,12
SO72080,214,319,20131201,20131208,20131213,1,1,5.00,5.00,2.00,7,12
SO72082,3907,277,20131201,20131208,20131213,1,1,159.00,159.00,59.00,7,12
SO72097,7381,145,20131201,20131208,20131213,1,1,2320.00,2320.00,1266.00,7,12
SO72097,7381,146,20131201,20131208,20131213,1,1,2320.00,2320.00,1266.00,7,12
SO72097,7381,274,20131201,20131208,20131213,1,1,120.00,120.00,45.00,7,12
SO72102,16495,368,20131201,20131208,20131213,1,1,540.00,540.00,344.00,7,12
SO72102,16495,268,20131201,20131208,20131213,1,1,5.00,5.00,2.00,7,12
SO72105,2027,276,20131201,20131208,20131213,1,1,22.00,22.00,8.00,7,12
SO72110,4879,279,20131201,20131208,20131213,1,1,54.00,54.00,42.00,7,12
SO72113,13299,3,20131201,20131208,20131213,1,1,35.00,35.00,13.00,7,12
SO72113,13299,4,20131201,20131208,20131213,1,1,35.00,35.00,13.00,7,12
SO72113,13299,5,20131201,20131208,20131213,1,1,35.00,35.00,13.00,7,12
SO72126,371,26,20131201,20131208,20131213,1,1,50.00,50.00,38.00,7,12
SO72126,371,27,20131201,20131208,20131213,1,1,50.00,50.00,38.00,7,12
SO72126,371,28,20131201,20131208,20131213,1,1,50.00,50.00,38.00,7,12
SO72126,371,257,20131201,20131208,20131213,1,1,24.00,24.00,9.00,7,12
SO72126,371,258,20131201,20131208,20131213,1,1,24.00,24.00,9.00,7,12
SO72135,4794,268,20131202,20131209,20131214,1,1,5.00,5.00,2.00,7,12
SO72137,8450,319,20131202,20131209,20131214,1,1,5.00,5.00,2.00,7,12
SO72138,5733,268,20131202,20131209,20131214,1,1,5.00,5.00,2.00,7,12
SO72139,7029,319,20131202,20131209,20131214,1,1,5.00,5.00,2.00,7,12
SO72146,14907,319,20131202,20131209,20131214,1,1,5.00,5.00,2.00,7,12
SO72163,5214,276,20131202,20131209,20131214,1,1,22.00,22.00,8.00,7,12
SO72172,13762,268,20131202,20131209,20131214,1,1,5.00,5.00,2.00,7,12
SO72176,13242,368,20131202,20131209,20131214,1,1,540.00,540.00,344.00,7,12
SO72176,13242,268,20131202,20131209,20131214,1,1,5.00,5.00,2.00,7,12
SO72179,7985,330,20131202,20131209,20131214,1,1,25.00,25.00,9.00,7,12
SO72179,7985,279,20131202,20131209,20131214,1,1,54.00,54.00,42.00,7,12
SO72189,17619,274,20131203,20131210,20131215,1,1,120.00,120.00,45.00,7,12
SO72194,9579,147,20131203,20131210,20131215,1,1,2320.00,2320.00,1266.00,7,12
SO72194,9579,148,20131203,20131210,20131215,1,1,2320.00,2320.00,1266.00,7,12
SO72194,9579,3,20131203,20131210,20131215,1,1,35.00,35.00,13.00,7,12
SO72194,9579,4,20131203,20131210,20131215,1,1,35.00,35.00,13.00,7,12
SO72194,9579,5,20131203,20131210,20131215,1,1,35.00,35.00,13.00,7,12
SO72200,18010,330,20131203,20131210,20131215,1,1,25.00,25.00,9.00,7,12
SO72201,265,329,20131203,20131210,20131215,1,1,21.00,21.00,8.00,7,12
SO72214,4976,319,20131203,20131210,20131215,1,1,5.00,5.00,2.00,7,12
SO72215,4749,319,20131203,20131210,20131215,1,1,5.00,5.00,2.00,7,12
SO72216,2758,276,20131203,20131210,20131215,1,1,22.00,22.00,8.00,7,12
SO72216,2758,268,20131203,20131210,20131215,1,1,5.00,5.00,2.00,7,12
SO72219,5193,276,20131203,20131210,20131215,1,1,22.00,22.00,8.00,7,12
SO72220,6857,319,20131203,20131210,20131215,1,1,5.00,5.00,2.00,7,12
SO72223,9582,330,20131203,20131210,20131215,1,1,25.00,25.00,9.00,7,12
SO73629,8317,330,20131221,20131228,20140102,1,1,25.00,25.00,9.00,7,12
SO73630,8316,330,20131221,20131228,20140102,1,1,25.00,25.00,9.00,7,12
SO73638,15927,329,20131221,20131228,20140102,1,1,21.00,21.00,8.00,7,12
SO73655,10512,147,20131222,20131229,20140103,1,1,2320.00,2320.00,1266.00,7,12
SO73655,10512,148,20131222,20131229,20140103,1,1,2320.00,2320.00,1266.00,7,12
SO73655,10512,268,20131222,20131229,20140103,1,1,5.00,5.00,2.00,7,12
SO73657,2540,276,20131222,20131229,20140103,1,1,22.00,22.00,8.00,7,12
SO73657,2540,268,20131222,20131229,20140103,1,1,5.00,5.00,2.00,7,12
SO73659,1852,268,20131222,20131229,20140103,1,1,5.00,5.00,2.00,7,12
SO73666,12677,319,20131222,20131229,20140103,1,1,5.00,5.00,2.00,7,12
SO73676,8370,268,20131222,20131229,20140103,1,1,5.00,5.00,2.00,7,12
SO73681,2098,319,20131222,20131229,20140103,1,1,5.00,5.00,2.00,7,12
SO73682,1195,319,20131222,20131229,20140103,1,1,5.00,5.00,2.00,7,12
SO73684,1882,276,20131222,20131229,20140103,1,1,22.00,22.00,8.00,7,12
SO73684,1882,268,20131222,20131229,20140103,1,1,5.00,5.00,2.00,7,12
SO73692,5634,145,20131222,20131229,20140103,1,1,2320.00,2320.00,1266.00,7,12
SO73692,5634,146,20131222,20131229,20140103,1,1,2320.00,2320.00,1266.00,7,12
SO73697,12670,268,20131222,20131229,20140103,1,1,5.00,5.00,2.00,7,12
SO73723,15209,166,20131223,20131230,20140104,1,1,2443.00,2443.00,1555.00,7,12
SO73723,15209,167,20131223,20131230,20140104,1,1,2443.00,2443.00,1555.00,7,12
SO73729,635,3,20131223,20131230,20140104,1,1,35.00,35.00,13.00,7,12
SO73729,635,4,20131223,20131230,20140104,1,1,35.00,35.00,13.00,7,12
SO73729,635,5,20131223,20131230,20140104,1,1,35.00,35.00,13.00,7,12
SO73731,15778,329,20131223,20131230,20140104,1,1,21.00,21.00,8.00,7,12
SO73746,4013,276,20131223,20131230,20140104,1,1,22.00,22.00,8.00,7,12
SO73746,4013,20,20131223,20131230,20140104,1,1,50.00,50.00,38.00,7,12
SO73746,4013,21,20131223,20131230,20140104,1,1,50.00,50.00,38.00,7,12
SO73746,4013,22,20131223,20131230,20140104,1,1,50.00,50.00,38.00,7,12
SO73746,4013,273,20131223,20131230,20140104,1,1,9.00,9.00,3.00,7,12
SO73761,11907,164,20131223,20131230,20140104,1,1,2443.00,2443.00,1555.00,7,12
SO73761,11907,165,20131223,20131230,20140104,1,1,2443.00,2443.00,1555.00,7,12
SO73763,5627,147,20131223,20131230,20140104,1,1,2320.00,2320.00,1266.00,7,12
SO73763,5627,148,20131223,20131230,20140104,1,1,2320.00,2320.00,1266.00,7,12
SO73763,5627,319,20131223,20131230,20140104,1,1,5.00,5.00,2.00,7,12
SO73775,15961,330,20131223,20131230,20140104,1,1,25.00,25.00,9.00,7,12
SO73778,11637,20,20131223,20131230,20140104,1,1,50.00,50.00,38.00,7,12
SO73778,11637,21,20131223,20131230,20140104,1,1,50.00,50.00,38.00,7,12
SO73778,11637,22,20131223,20131230,20140104,1,1,50.00,50.00,38.00,7,12
SO73781,17528,3,20131223,20131230,20140104,1,1,35.00,35.00,13.00,7,12
SO73781,17528,4,20131223,20131230,20140104,1,1,35.00,35.00,13.00,7,12
SO73781,17528,5,20131223,20131230,20140104,1,1,35.00,35.00,13.00,7,12
SO73782,13031,268,20131223,20131230,20140104,1,1,5.00,5.00,2.00,7,12
SO73792,3072,319,20131224,20131231,20140105,1,1,5.00,5.00,2.00,7,12
SO73792,3072,26,20131224,20131231,20140105,1,1,50.00,50.00,38.00,7,12
SO73792,3072,27,20131224,20131231,20140105,1,1,50.00,50.00,38.00,7,12
SO73792,3072,28,20131224,20131231,20140105,1,1,50.00,50.00,38.00,7,12
SO73793,4144,330,20131224,20131231,20140105,1,1,25.00,25.00,9.00,7,12
SO73795,7336,329,20131224,20131231,20140105,1,1,21.00,21.00,8.00,7,12
SO73797,9406,268,20131224,20131231,20140105,1,1,5.00,5.00,2.00,7,12
SO73798,15169,26,20131224,20131231,20140105,1,1,50.00,50.00,38.00,7,12
SO73798,15169,27,20131224,20131231,20140105,1,1,50.00,50.00,38.00,7,12
SO73798,15169,28,20131224,20131231,20140105,1,1,50.00,50.00,38.00,7,12
SO73803,5941,372,20131224,20131231,20140105,1,1,769.00,769.00,420.00,7,12
SO73803,5941,277,20131224,20131231,20140105,1,1,159.00,159.00,59.00,7,12
SO73806,4624,145,20131224,20131231,20140105,1,1,2320.00,2320.00,1266.00,7,12
SO73806,4624,146,20131224,20131231,20140105,1,1,2320.00,2320.00,1266.00,7,12
SO45596,9567,123,20110831,20110907,20110912,1,1,699.00,699.00,NULL,7,12
SO45596,9567,124,20110831,20110907,20110912,1,1,699.00,699.00,NULL,7,12
SO45601,896,139,20110831,20110907,20110912,1,1,3375.00,3375.00,NULL,7,12
SO45611,538,101,20110902,20110909,20110914,1,1,3578.00,3578.00,NULL,7,12
SO45622,17473,135,20110904,20110911,20110916,1,1,3400.00,3400.00,NULL,7,12
SO45647,15000,138,20110908,20110915,20110920,1,1,3400.00,3400.00,NULL,7,12
SO45649,322,101,20110909,20110916,20110921,1,1,3578.00,3578.00,NULL,7,12
SO45670,544,101,20110912,20110919,20110924,1,1,3578.00,3578.00,NULL,7,12
SO45716,8786,101,20110918,20110925,20110930,1,1,3578.00,3578.00,NULL,7,12
SO45717,328,101,20110919,20110926,20111001,1,1,3578.00,3578.00,NULL,7,12
SO45748,7049,123,20110923,20110930,20111005,1,1,699.00,699.00,NULL,7,12
SO45748,7049,124,20110923,20110930,20111005,1,1,699.00,699.00,NULL,7,12
SO45767,302,101,20110926,20111003,20111008,1,1,3578.00,3578.00,NULL,7,12
SO45866,4624,101,20111007,20111014,20111019,1,1,3578.00,3578.00,NULL,7,12
SO45868,3822,101,20111008,20111015,20111020,1,1,3578.00,3578.00,NULL,7,12
SO45872,252,138,20111009,20111016,20111021,1,1,3400.00,3400.00,NULL,7,12
SO45881,12400,101,20111010,20111017,20111022,1,1,3578.00,3578.00,NULL,7,12
SO45888,9220,101,20111010,20111017,20111022,1,1,3578.00,3578.00,NULL,7,12
SO45898,12833,101,20111013,20111020,20111025,1,1,3578.00,3578.00,NULL,7,12
SO45899,820,101,20111013,20111020,20111025,1,1,3578.00,3578.00,NULL,7,12
SO45903,4622,101,20111013,20111020,20111025,1,1,3578.00,3578.00,NULL,7,12
SO45924,3806,101,20111015,20111022,20111027,1,1,3578.00,3578.00,NULL,7,12
SO45925,945,138,20111015,20111022,20111027,1,1,3400.00,3400.00,NULL,7,12
SO45931,9252,101,20111016,20111023,20111028,1,1,3578.00,3578.00,NULL,7,12
SO45939,3760,125,20111018,20111025,20111030,1,1,699.00,699.00,NULL,7,12
SO45939,3760,126,20111018,20111025,20111030,1,1,699.00,699.00,NULL,7,12
SO45941,8981,101,20111018,20111025,20111030,1,1,3578.00,3578.00,NULL,7,12
SO45962,9230,101,20111021,20111028,20111102,1,1,3578.00,3578.00,NULL,7,12
SO45981,1808,101,20111024,20111031,20111105,1,1,3578.00,3578.00,NULL,7,12
SO45987,857,101,20111025,20111101,20111106,1,1,3578.00,3578.00,NULL,7,12
SO45995,12849,101,20111026,20111102,20111107,1,1,3578.00,3578.00,NULL,7,12
SO46000,781,101,20111027,20111103,20111108,1,1,3578.00,3578.00,NULL,7,12
SO46002,829,101,20111027,20111103,20111108,1,1,3578.00,3578.00,NULL,7,12
SO46113,958,101,20111029,20111105,20111110,1,1,3578.00,3578.00,NULL,7,12
SO46150,9572,127,20111103,20111110,20111115,1,1,699.00,699.00,NULL,7,12
SO46150,9572,128,20111103,20111110,20111115,1,1,699.00,699.00,NULL,7,12
SO46165,1144,101,20111105,20111112,20111117,1,1,3578.00,3578.00,NULL,7,12
SO50778,581,147,20121129,20121206,20121211,1,1,2071.00,2071.00,1266.00,7,12
SO50778,581,148,20121129,20121206,20121211,1,1,2071.00,2071.00,1266.00,7,12
SO50785,4788,147,20121129,20121206,20121211,1,1,2071.00,2071.00,1266.00,7,12
SO50785,4788,148,20121129,20121206,20121211,1,1,2071.00,2071.00,1266.00,7,12
SO50786,4800,147,20121129,20121206,20121211,1,1,2071.00,2071.00,1266.00,7,12
SO50786,4800,148,20121129,20121206,20121211,1,1,2071.00,2071.00,1266.00,7,12
SO50805,3474,176,20121201,20121208,20121213,1,1,1000.00,1000.00,713.00,7,12
SO50805,3474,177,20121201,20121208,20121213,1,1,1000.00,1000.00,713.00,7,12
SO50814,16550,147,20121203,20121210,20121215,1,1,2071.00,2071.00,1266.00,7,12
SO50814,16550,148,20121203,20121210,20121215,1,1,2071.00,2071.00,1266.00,7,12
SO50835,13477,164,20121204,20121211,20121216,1,1,2182.00,2182.00,1555.00,7,12
SO50835,13477,165,20121204,20121211,20121216,1,1,2182.00,2182.00,1555.00,7,12
SO50858,5166,147,20121206,20121213,20121218,1,1,2071.00,2071.00,1266.00,7,12
SO50858,5166,148,20121206,20121213,20121218,1,1,2071.00,2071.00,1266.00,7,12
SO50915,16495,123,20121211,20121218,20121223,1,1,783.00,783.00,NULL,7,12
SO50915,16495,124,20121211,20121218,20121223,1,1,783.00,783.00,NULL,7,12
SO50921,10520,125,20121212,20121219,20121224,1,1,783.00,783.00,NULL,7,12
SO50921,10520,126,20121212,20121219,20121224,1,1,783.00,783.00,NULL,7,12
SO50948,8040,161,20121215,20121222,20121227,1,1,2443.00,2443.00,NULL,7,12
SO50950,579,145,20121215,20121222,20121227,1,1,2071.00,2071.00,1266.00,7,12
SO50950,579,146,20121215,20121222,20121227,1,1,2071.00,2071.00,1266.00,7,12
SO50958,5551,166,20121216,20121223,20121228,1,1,2182.00,2182.00,1555.00,7,12
SO50958,5551,167,20121216,20121223,20121228,1,1,2182.00,2182.00,1555.00,7,12
SO50964,1861,147,20121216,20121223,20121228,1,1,2071.00,2071.00,1266.00,7,12
SO50964,1861,148,20121216,20121223,20121228,1,1,2071.00,2071.00,1266.00,7,12
SO50969,16463,147,20121217,20121224,20121229,1,1,2071.00,2071.00,1266.00,7,12
SO50969,16463,148,20121217,20121224,20121229,1,1,2071.00,2071.00,1266.00,7,12
SO50994,16488,123,20121218,20121225,20121230,1,1,783.00,783.00,NULL,7,12
SO50994,16488,124,20121218,20121225,20121230,1,1,783.00,783.00,NULL,7,12
SO50996,16547,147,20121219,20121226,20121231,1,1,2071.00,2071.00,1266.00,7,12
SO50996,16547,148,20121219,20121226,20121231,1,1,2071.00,2071.00,1266.00,7,12
SO51015,6894,176,20121221,20121228,20130102,1,1,1000.00,1000.00,713.00,7,12
SO51015,6894,177,20121221,20121228,20130102,1,1,1000.00,1000.00,713.00,7,12
SO51022,486,147,20121222,20121229,20130103,1,1,2071.00,2071.00,1266.00,7,12
SO51022,486,148,20121222,20121229,20130103,1,1,2071.00,2071.00,1266.00,7,12
SO51024,10032,113,20121222,20121229,20130103,1,1,783.00,783.00,NULL,7,12
SO51024,10032,114,20121222,20121229,20130103,1,1,783.00,783.00,NULL,7,12
SO51037,10671,113,20121223,20121230,20130104,1,1,783.00,783.00,NULL,7,12
SO51037,10671,114,20121223,20121230,20130104,1,1,783.00,783.00,NULL,7,12
SO51050,4835,147,20121224,20121231,20130105,1,1,2071.00,2071.00,1266.00,7,12
SO51050,4835,148,20121224,20121231,20130105,1,1,2071.00,2071.00,1266.00,7,12
SO51070,13480,164,20121226,20130102,20130107,1,1,2182.00,2182.00,1555.00,7,12
SO51070,13480,165,20121226,20130102,20130107,1,1,2182.00,2182.00,1555.00,7,12
SO51190,9827,330,20121229,20130105,20130110,1,1,25.00,25.00,9.00,7,12
SO51204,2522,164,20121230,20130106,20130111,1,1,2443.00,2443.00,1555.00,7,12
SO51204,2522,165,20121230,20130106,20130111,1,1,2443.00,2443.00,1555.00,7,12
SO51216,120,145,20121230,20130106,20130111,1,1,2320.00,2320.00,1266.00,7,12
SO51216,120,146,20121230,20130106,20130111,1,1,2320.00,2320.00,1266.00,7,12
SO51216,120,276,20121230,20130106,20130111,1,1,22.00,22.00,8.00,7,12
SO51216,120,268,20121230,20130106,20130111,1,1,5.00,5.00,2.00,7,12
SO52795,11973,319,20130215,20130222,20130227,1,1,5.00,5.00,2.00,7,12
SO52795,11973,273,20130215,20130222,20130227,1,1,9.00,9.00,3.00,7,12
SO52799,7114,268,20130215,20130222,20130227,1,1,5.00,5.00,2.00,7,12
SO63309,7759,319,20130731,20130807,20130812,1,1,5.00,5.00,2.00,7,12
SO63312,13668,268,20130731,20130807,20130812,1,1,5.00,5.00,2.00,7,12
SO63317,5020,319,20130731,20130807,20130812,1,1,5.00,5.00,2.00,7,12
SO63321,8251,330,20130731,20130807,20130812,1,1,25.00,25.00,9.00,7,12
SO63321,8251,274,20130731,20130807,20130812,1,1,120.00,120.00,45.00,7,12
SO63333,2337,276,20130731,20130807,20130812,1,1,22.00,22.00,8.00,7,12
SO63333,2337,268,20130731,20130807,20130812,1,1,5.00,5.00,2.00,7,12
SO63338,4422,147,20130731,20130807,20130812,1,1,2320.00,2320.00,1266.00,7,12
SO63338,4422,148,20130731,20130807,20130812,1,1,2320.00,2320.00,1266.00,7,12
SO63339,4494,268,20130731,20130807,20130812,1,1,5.00,5.00,2.00,7,12
SO63346,4036,330,20130731,20130807,20130812,1,1,25.00,25.00,9.00,7,12
SO63352,15094,268,20130731,20130807,20130812,1,1,5.00,5.00,2.00,7,12
SO63366,3521,279,20130801,20130808,20130813,1,1,54.00,54.00,42.00,7,12
SO63387,9767,319,20130801,20130808,20130813,1,1,5.00,5.00,2.00,7,12
SO63397,18379,329,20130801,20130808,20130813,1,1,21.00,21.00,8.00,7,12
SO63398,11317,329,20130801,20130808,20130813,1,1,21.00,21.00,8.00,7,12
SO63403,4432,276,20130801,20130808,20130813,1,1,22.00,22.00,8.00,7,12
SO63406,12643,281,20130801,20130808,20130813,1,1,54.00,54.00,42.00,7,12
SO63409,36,147,20130801,20130808,20130813,1,1,2320.00,2320.00,1266.00,7,12
SO63409,36,148,20130801,20130808,20130813,1,1,2320.00,2320.00,1266.00,7,12
SO63413,12002,268,20130801,20130808,20130813,1,1,5.00,5.00,2.00,7,12
SO63417,17396,176,20130801,20130808,20130813,1,1,1120.00,1120.00,713.00,7,12
SO63417,17396,177,20130801,20130808,20130813,1,1,1120.00,1120.00,713.00,7,12
SO63427,7128,147,20130802,20130809,20130814,1,1,2320.00,2320.00,1266.00,7,12
SO63427,7128,148,20130802,20130809,20130814,1,1,2320.00,2320.00,1266.00,7,12
SO63429,214,268,20130802,20130809,20130814,1,1,5.00,5.00,2.00,7,12
SO63439,6287,273,20130802,20130809,20130814,1,1,9.00,9.00,3.00,7,12
SO63449,1962,268,20130802,20130809,20130814,1,1,5.00,5.00,2.00,7,12
SO63450,7918,257,20130802,20130809,20130814,1,1,24.00,24.00,9.00,7,12
SO63450,7918,258,20130802,20130809,20130814,1,1,24.00,24.00,9.00,7,12
SO63456,5580,319,20130802,20130809,20130814,1,1,5.00,5.00,2.00,7,12
SO63456,5580,3,20130802,20130809,20130814,1,1,35.00,35.00,13.00,7,12
SO63456,5580,4,20130802,20130809,20130814,1,1,35.00,35.00,13.00,7,12
SO63456,5580,5,20130802,20130809,20130814,1,1,35.00,35.00,13.00,7,12
SO63461,8393,268,20130802,20130809,20130814,1,1,5.00,5.00,2.00,7,12
SO63467,1032,319,20130802,20130809,20130814,1,1,5.00,5.00,2.00,7,12
SO63467,1032,268,20130802,20130809,20130814,1,1,5.00,5.00,2.00,7,12
SO63468,387,268,20130802,20130809,20130814,1,1,5.00,5.00,2.00,7,12
SO63473,4348,268,20130802,20130809,20130814,1,1,5.00,5.00,2.00,7,12
SO63474,5757,147,20130802,20130809,20130814,1,1,2320.00,2320.00,1266.00,7,12
SO63474,5757,148,20130802,20130809,20130814,1,1,2320.00,2320.00,1266.00,7,12
SO63474,5757,319,20130802,20130809,20130814,1,1,5.00,5.00,2.00,7,12
SO63479,14035,330,20130802,20130809,20130814,1,1,25.00,25.00,9.00,7,12
SO63480,14246,3,20130802,20130809,20130814,1,1,35.00,35.00,13.00,7,12
SO63480,14246,4,20130802,20130809,20130814,1,1,35.00,35.00,13.00,7,12
SO63480,14246,5,20130802,20130809,20130814,1,1,35.00,35.00,13.00,7,12
SO63490,9677,268,20130802,20130809,20130814,1,1,5.00,5.00,2.00,7,12
SO63495,6224,268,20130802,20130809,20130814,1,1,5.00,5.00,2.00,7,12
SO63495,6224,3,20130802,20130809,20130814,1,1,35.00,35.00,13.00,7,12
SO63495,6224,4,20130802,20130809,20130814,1,1,35.00,35.00,13.00,7,12
SO63495,6224,5,20130802,20130809,20130814,1,1,35.00,35.00,13.00,7,12
SO64912,3909,268,20130825,20130901,20130906,1,1,5.00,5.00,2.00,7,12
SO64923,6838,319,20130825,20130901,20130906,1,1,5.00,5.00,2.00,7,12
SO64923,6838,3,20130825,20130901,20130906,1,1,35.00,35.00,13.00,7,12
SO64923,6838,4,20130825,20130901,20130906,1,1,35.00,35.00,13.00,7,12
SO64923,6838,5,20130825,20130901,20130906,1,1,35.00,35.00,13.00,7,12
SO64931,4198,276,20130825,20130901,20130906,1,1,22.00,22.00,8.00,7,12
SO64933,16126,3,20130825,20130901,20130906,1,1,35.00,35.00,13.00,7,12
SO64933,16126,4,20130825,20130901,20130906,1,1,35.00,35.00,13.00,7,12
SO64933,16126,5,20130825,20130901,20130906,1,1,35.00,35.00,13.00,7,12
SO64941,7653,329,20130825,20130901,20130906,1,1,21.00,21.00,8.00,7,12
SO64942,11895,329,20130825,20130901,20130906,1,1,21.00,21.00,8.00,7,12
SO64946,4698,268,20130825,20130901,20130906,1,1,5.00,5.00,2.00,7,12
SO64964,692,279,20130826,20130902,20130907,1,1,54.00,54.00,42.00,7,12
SO64970,15451,329,20130826,20130902,20130907,1,1,21.00,21.00,8.00,7,12
SO64971,15522,319,20130826,20130902,20130907,1,1,5.00,5.00,2.00,7,12
SO64974,10721,268,20130826,20130902,20130907,1,1,5.00,5.00,2.00,7,12
SO64985,3007,276,20130826,20130902,20130907,1,1,22.00,22.00,8.00,7,12
SO64993,17741,329,20130826,20130902,20130907,1,1,21.00,21.00,8.00,7,12
SO64993,17741,3,20130826,20130902,20130907,1,1,35.00,35.00,13.00,7,12
SO64993,17741,4,20130826,20130902,20130907,1,1,35.00,35.00,13.00,7,12
SO64993,17741,5,20130826,20130902,20130907,1,1,35.00,35.00,13.00,7,12
SO64994,173,276,20130826,20130902,20130907,1,1,22.00,22.00,8.00,7,12
SO64997,1797,276,20130826,20130902,20130907,1,1,22.00,22.00,8.00,7,12
SO64999,4487,276,20130826,20130902,20130907,1,1,22.00,22.00,8.00,7,12
SO65002,4399,268,20130826,20130902,20130907,1,1,5.00,5.00,2.00,7,12
SO65019,11596,268,20130826,20130902,20130907,1,1,5.00,5.00,2.00,7,12
SO65020,3228,363,20130826,20130902,20130907,1,1,1215.00,1215.00,755.00,7,12
SO65020,3228,3,20130826,20130902,20130907,1,1,35.00,35.00,13.00,7,12
SO65020,3228,4,20130826,20130902,20130907,1,1,35.00,35.00,13.00,7,12
SO65020,3228,5,20130826,20130902,20130907,1,1,35.00,35.00,13.00,7,12
SO65023,6299,330,20130827,20130903,20130908,1,1,25.00,25.00,9.00,7,12
SO65023,6299,3,20130827,20130903,20130908,1,1,35.00,35.00,13.00,7,12
SO65023,6299,4,20130827,20130903,20130908,1,1,35.00,35.00,13.00,7,12
SO65023,6299,5,20130827,20130903,20130908,1,1,35.00,35.00,13.00,7,12
SO65032,5199,276,20130827,20130903,20130908,1,1,22.00,22.00,8.00,7,12
SO65040,14844,319,20130827,20130903,20130908,1,1,5.00,5.00,2.00,7,12
SO65044,4389,319,20130827,20130903,20130908,1,1,5.00,5.00,2.00,7,12
SO65052,11625,268,20130827,20130903,20130908,1,1,5.00,5.00,2.00,7,12
SO65059,376,268,20130827,20130903,20130908,1,1,5.00,5.00,2.00,7,12
SO65060,3655,3,20130827,20130903,20130908,1,1,35.00,35.00,13.00,7,12
SO65060,3655,4,20130827,20130903,20130908,1,1,35.00,35.00,13.00,7,12
SO65060,3655,5,20130827,20130903,20130908,1,1,35.00,35.00,13.00,7,12
SO65068,10206,166,20130827,20130903,20130908,1,1,2443.00,2443.00,1555.00,7,12
SO65068,10206,167,20130827,20130903,20130908,1,1,2443.00,2443.00,1555.00,7,12
SO65075,15323,273,20130827,20130903,20130908,1,1,9.00,9.00,3.00,7,12
SO65077,9688,3,20130827,20130903,20130908,1,1,35.00,35.00,13.00,7,12
SO65077,9688,4,20130827,20130903,20130908,1,1,35.00,35.00,13.00,7,12
SO65077,9688,5,20130827,20130903,20130908,1,1,35.00,35.00,13.00,7,12
SO65085,11606,329,20130827,20130903,20130908,1,1,21.00,21.00,8.00,7,12
SO65086,16784,3,20130827,20130903,20130908,1,1,35.00,35.00,13.00,7,12
SO65086,16784,4,20130827,20130903,20130908,1,1,35.00,35.00,13.00,7,12
SO65086,16784,5,20130827,20130903,20130908,1,1,35.00,35.00,13.00,7,12
SO65087,989,268,20130827,20130903,20130908,1,1,5.00,5.00,2.00,7,12
SO65097,2694,147,20130828,20130904,20130909,1,1,2320.00,2320.00,1266.00,7,12
SO65097,2694,148,20130828,20130904,20130909,1,1,2320.00,2320.00,1266.00,7,12
SO65097,2694,268,20130828,20130904,20130909,1,1,5.00,5.00,2.00,7,12
SO65102,508,20,20130828,20130904,20130909,1,1,50.00,50.00,38.00,7,12
SO65102,508,21,20130828,20130904,20130909,1,1,50.00,50.00,38.00,7,12
SO65102,508,22,20130828,20130904,20130909,1,1,50.00,50.00,38.00,7,12
SO65103,635,277,20130828,20130904,20130909,1,1,159.00,159.00,59.00,7,12
SO65105,16508,329,20130828,20130904,20130909,1,1,21.00,21.00,8.00,7,12
SO65109,772,319,20130828,20130904,20130909,1,1,5.00,5.00,2.00,7,12
